,portfolio,investment,cash
2021-02-24 09:15:00,303573.10950624995,302184.49930002,1388.610206229947
2021-02-25 09:15:00,309760.90844216,308372.29823593004,1388.610206229947
2021-02-26 09:15:00,305214.9842925,303826.37408627005,1388.610206229947
2021-03-01 09:15:00,310815.2580470699,252250.08066798997,58565.17737907995
2021-03-02 09:15:00,313791.98280764,255226.80542856004,58565.17737907995
2021-03-03 09:15:00,317507.5904531799,258942.41307409998,58565.17737907995
2021-03-04 09:15:00,319661.63511897984,262250.9161954799,57410.718923499946
2021-03-05 09:15:00,316329.9604455199,258919.24152201996,57410.718923499946
2021-03-08 09:15:00,317569.70933161984,260158.9904081199,57410.718923499946
2021-03-09 09:15:00,315139.16614637,254435.45124842005,60703.71489794995
2021-03-10 09:15:00,317811.96945174993,257108.2545538,60703.71489794995
2021-03-12 09:15:00,316669.6317962599,255965.91689830998,60703.71489794995
2021-03-15 09:15:00,315209.0749260599,258718.31779131,56490.75713474995
2021-03-16 09:15:00,316488.37834004,259997.62120529002,56490.75713474995
2021-03-17 09:15:00,309519.68955476995,308539.23247002,980.4570847499417
2021-03-18 09:15:00,305674.71797582996,249494.66334864002,56180.05462718994
2021-03-19 09:15:00,306829.2480748199,250649.19344762995,56180.05462718994
2021-03-22 09:15:00,308828.44208415993,252648.38745697003,56180.05462718994
2021-03-23 09:15:00,310279.4956908099,257798.28152543996,52481.21416536994
2021-03-24 09:15:00,305811.56567132,253330.35150595006,52481.21416536994
2021-03-25 09:15:00,301106.93504266994,248625.72087730002,52481.21416536994
2021-03-26 09:15:00,304580.1814681199,256767.56764556,47812.613822559935
2021-03-30 09:15:00,307339.8594678799,259527.24564531998,47812.613822559935
2021-03-31 09:15:00,307949.1877160599,260136.5738935,47812.613822559935
2021-04-01 09:15:00,313551.2266277599,264821.58811447,48729.63851328994
2021-04-05 09:15:00,309325.4125476999,260595.77403440993,48729.63851328994
2021-04-06 09:15:00,311576.80991410994,262847.17140082,48729.63851328994
2021-04-07 09:15:00,315687.9094129599,268641.13618624996,47046.773226709935
2021-04-08 09:15:00,317897.20033317996,317231.92710647004,665.2732267099345
2021-04-09 09:15:00,317929.4892916199,317264.21606491,665.2732267099345
2021-04-12 09:15:00,304353.79305726005,253593.6040702901,50760.18898696993
2021-04-13 09:15:00,308686.87704316986,257926.68805619993,50760.18898696993
2021-04-15 09:15:00,308733.38768984994,257973.19870288004,50760.18898696993
2021-04-16 09:15:00,311140.24473994994,264249.56192262,46890.68281732993
2021-04-19 09:15:00,305805.00922623987,258914.32640890995,46890.68281732993
2021-04-20 09:15:00,305785.67175688985,258894.9889395599,46890.68281732993
2021-04-22 09:15:00,306522.2690835699,260585.65507811998,45936.61400544993
2021-04-23 09:15:00,307372.5767722499,261435.96276679996,45936.61400544993
2021-04-26 09:15:00,308716.17569409986,262779.56168864993,45936.61400544993
2021-04-27 09:15:00,313551.55757475,267814.41543687007,45737.14213787993
2021-04-28 09:15:00,316690.3520177298,270953.20987984986,45737.14213787993
2021-04-29 09:15:00,316645.09732232994,270907.95518445,45737.14213787993
2021-04-30 09:15:00,317457.4909893999,316732.24895151996,725.2420378799361
2021-05-03 09:15:00,322027.9914368599,321302.74939897994,725.2420378799361
2021-05-04 09:15:00,320746.81366443,320021.57162655005,725.2420378799361
2021-05-05 09:15:00,324943.53967405995,275264.12769157003,49679.41198248994
2021-05-06 09:15:00,327214.09971602994,277534.68773354,49679.41198248994
2021-05-07 09:15:00,329678.2536775499,279998.84169505996,49679.41198248994
2021-05-10 09:15:00,333855.08656768996,276689.47586707,57165.61070061994
2021-05-11 09:15:00,337093.69275423995,279928.08205362,57165.61070061994
2021-05-12 09:15:00,336002.89651391987,278837.28581329994,57165.61070061994
2021-05-14 09:15:00,332369.06466825004,273402.7105679401,58966.35410030994
2021-05-17 09:15:00,336914.17146572005,277947.8173654101,58966.35410030994
2021-05-18 09:15:00,340127.40209467994,281161.04799437,58966.35410030994
2021-05-19 09:15:00,340934.44815131,286787.52515285,54146.92299845994
2021-05-20 09:15:00,340613.33653421997,286466.41353576,54146.92299845994
2021-05-21 09:15:00,341509.34188368,341230.9189352201,278.42294845993456
2021-05-24 09:15:00,344475.48958106997,286687.24538804,57788.24419302994
2021-05-25 09:15:00,346587.27016730997,288799.02597428,57788.24419302994
2021-05-26 09:15:00,348828.20101739996,291039.95682437,57788.24419302994
2021-05-27 09:15:00,349448.30314799986,294548.13673439994,54900.16641359994
2021-05-28 09:15:00,348309.86605086,293409.69963726006,54900.16641359994
2021-05-31 09:15:00,349449.5013340598,294549.3349204599,54900.16641359994
2021-06-01 09:15:00,348351.2883898198,288231.92135647987,60119.367033339935
2021-06-02 09:15:00,351341.23729867995,291221.87026534,60119.367033339935
2021-06-03 09:15:00,354991.28107739997,294871.91404406005,60119.367033339935
2021-06-04 09:15:00,356524.6142815898,295408.5267148199,61116.08756676994
2021-06-07 09:15:00,359899.1550425499,298783.06747578,61116.08756676994
2021-06-08 09:15:00,361769.16524569987,300653.07767892996,61116.08756676994
2021-06-09 09:15:00,359516.86553630984,297695.1173407699,61821.748195539934
2021-06-10 09:15:00,366502.6782662099,366315.68002066994,186.99824553993676
2021-06-11 09:15:00,368852.81270109,368665.81445555005,186.99824553993676
2021-06-14 09:15:00,368794.1049056399,309195.30446772,59598.800437919934
2021-06-15 09:15:00,371214.1029017199,311615.3024638,59598.800437919934
2021-06-16 09:15:00,370690.22056537005,311091.42012745014,59598.800437919934
2021-06-17 09:15:00,367774.09760076005,308478.5205649701,59295.57703578993
2021-06-18 09:15:00,364863.75921869,305568.1821829,59295.57703578993
2021-06-21 09:15:00,367165.5471954299,307869.97015963995,59295.57703578993
2021-06-22 09:15:00,370244.20623684995,311056.47627637,59187.729960479934
2021-06-23 09:15:00,370106.3239930698,310918.59403258987,59187.729960479934
2021-06-24 09:15:00,369203.8223274101,310016.09236693016,59187.729960479934
2021-06-25 09:15:00,370687.92187872,309663.94179312006,61023.980085599935
2021-06-28 09:15:00,371791.6624825899,310767.68239698996,61023.980085599935
2021-06-29 09:15:00,371531.8550113099,310507.87492570997,61023.980085599935
2021-06-30 09:15:00,371985.8804938999,370970.4004583,1015.4800355999323
2021-07-01 09:15:00,373410.01287044,372394.53283484007,1015.4800355999323
2021-07-02 09:15:00,374146.25427347,373130.77423787006,1015.4800355999323
2021-07-05 09:15:00,378027.52195923,311329.22553413006,66698.29642509994
2021-07-06 09:15:00,377339.77848219,310641.48205709003,66698.29642509994
2021-07-07 09:15:00,379345.3301913199,312647.03376622,66698.29642509994
2021-07-08 09:15:00,377955.05232030986,309543.7065757999,68411.34574450993
2021-07-09 09:15:00,379010.3712696299,310599.02552511997,68411.34574450993
2021-07-12 09:15:00,380604.42146077007,312193.0757162601,68411.34574450993
2021-07-13 09:15:00,380981.25492722983,312901.4171278099,68079.83779941994
2021-07-14 09:15:00,382131.50209896994,314051.66429955,68079.83779941994
2021-07-15 09:15:00,383135.84909731,315056.01129789004,68079.83779941994
2021-07-16 09:15:00,385270.66050254006,314583.70073998015,70686.95976255994
2021-07-19 09:15:00,383182.11469778,312495.15493522,70686.95976255994
2021-07-20 09:15:00,377577.61002092995,376755.40015837003,822.2098625599465
2021-07-22 09:15:00,381793.51170608995,317770.84896251,64022.662743579946
2021-07-23 09:15:00,381232.0594340298,317209.39669044985,64022.662743579946
2021-07-26 09:15:00,381578.14623488,317555.4834913001,64022.662743579946
2021-07-27 09:15:00,380085.3142738499,313408.30514619994,66677.00912764994
2021-07-28 09:15:00,378127.3880698201,311450.3789421702,66677.00912764994
2021-07-29 09:15:00,380507.98222636007,313830.9730987101,66677.00912764994
2021-07-30 09:15:00,382811.66144719993,316428.95230055,66382.70914664994
2021-08-02 09:15:00,385250.5175693298,318867.8084226799,66382.70914664994
2021-08-03 09:15:00,386183.76975854003,319801.0606118901,66382.70914664994
2021-08-04 09:15:00,383190.2625708699,319894.6867771099,63295.57579375994
2021-08-05 09:15:00,381617.0817460399,318321.50595227996,63295.57579375994
2021-08-06 09:15:00,381470.68443985,318175.10864609,63295.57579375994
2021-08-09 09:15:00,378368.15670357994,315715.9959443,62652.16075927994
2021-08-10 09:15:00,372173.9253108499,371017.26465156995,1156.6606592799435
2021-08-11 09:15:00,370594.7625325899,369438.10187330993,1156.6606592799435
2021-08-12 09:15:00,376445.5568172799,312012.04613836994,64433.510678909945
2021-08-13 09:15:00,375936.3294764,311502.81879749004,64433.510678909945
2021-08-16 09:15:00,375156.90525073995,310723.39457183,64433.510678909945
2021-08-17 09:15:00,373520.99620942003,314076.31076515006,59444.68544426995
2021-08-18 09:15:00,373290.0418030601,313845.35635879013,59444.68544426995
2021-08-20 09:15:00,366828.58017601003,307383.89473174006,59444.68544426995
2021-08-23 09:15:00,361471.1080648999,305150.94928363996,56320.15878125995
2021-08-24 09:15:00,365762.42646509997,309442.26768384,56320.15878125995
2021-08-25 09:15:00,368769.6276650601,312449.46888380015,56320.15878125995
2021-08-26 09:15:00,368779.6576599,306178.93675766006,62600.72090223995
2021-08-27 09:15:00,371346.9372151999,308746.21631295996,62600.72090223995
2021-08-30 09:15:00,376149.97637320997,313549.25547097,62600.72090223995
2021-08-31 09:15:00,378344.9362426198,377159.21534037986,1185.7209022399475
2021-09-01 09:15:00,380204.19522528007,379018.4743230401,1185.7209022399475
2021-09-02 09:15:00,384434.0251226599,383248.30422041996,1185.7209022399475
2021-09-03 09:15:00,385158.7535006901,318742.0837572201,66416.66974346995
2021-09-06 09:15:00,385513.9133469,319097.24360343005,66416.66974346995
2021-09-07 09:15:00,384037.0763061701,317620.4065627001,66416.66974346995
2021-09-08 09:15:00,385150.3822861398,320253.11537020985,64897.26691592995
2021-09-09 09:15:00,386296.86553464,321399.59861871,64897.26691592995
2021-09-13 09:15:00,389016.8366935199,324119.56977758993,64897.26691592995
2021-09-14 09:15:00,391241.29879096994,330004.04434967,61237.25444129995
2021-09-15 09:15:00,394102.97318563977,332865.7187443398,61237.25444129995
2021-09-16 09:15:00,395190.52393366,333953.26949236006,61237.25444129995
2021-09-17 09:15:00,392606.18849742983,325147.2401843599,67458.94831306995
2021-09-20 09:15:00,386454.71218085993,318995.76386779,67458.94831306995
2021-09-21 09:15:00,388950.88781267,387768.1893996,1182.6984130699566
2021-09-22 09:15:00,393256.403446,331371.8826845001,61884.52076149995
2021-09-23 09:15:00,396547.58895373985,334663.0681922399,61884.52076149995
2021-09-24 09:15:00,395065.2996649499,333180.77890344994,61884.52076149995
2021-09-27 09:15:00,395287.99663152004,327851.7798363201,67436.21679519996
2021-09-28 09:15:00,394039.35285742994,326603.13606223,67436.21679519996
2021-09-29 09:15:00,396769.22532497003,329333.0085297701,67436.21679519996
2021-09-30 09:15:00,397799.71775179997,331320.88730237,66478.83044942995
2021-10-01 09:15:00,398151.16972850997,331672.33927908,66478.83044942995
2021-10-04 09:15:00,403143.62505099,336664.79460156005,66478.83044942995
2021-10-05 09:15:00,405166.88726178004,334712.2919066301,70454.59535514996
2021-10-06 09:15:00,402826.1773785098,332371.58202335984,70454.59535514996
2021-10-07 09:15:00,406113.34291496983,335658.7475598199,70454.59535514996
2021-10-08 09:15:00,405876.29117812996,336614.44252458,69261.84865354995
2021-10-11 09:15:00,408344.6593725099,407614.41071896,730.2486535499629
2021-10-12 09:15:00,409993.8201871299,409263.57153357996,730.2486535499629
2021-10-13 09:15:00,412335.91418647993,341243.13121125,71092.78297522996
2021-10-14 09:15:00,413420.71393834,342327.93096311006,71092.78297522996
2021-10-18 09:15:00,417016.03623916,345923.25326393003,71092.78297522996
2021-10-19 09:15:00,411472.97863916005,340332.5758622801,71140.40277687996
2021-10-20 09:15:00,406166.4016799,335025.99890302005,71140.40277687996
2021-10-21 09:15:00,404684.5336831899,333544.13090630993,71140.40277687996
2021-10-22 09:15:00,401576.8641879,333225.13262459,68351.73156330995
2021-10-25 09:15:00,397531.0460938,329179.31453049,68351.73156330995
2021-10-26 09:15:00,402151.0544357,333799.32287239004,68351.73156330995
2021-10-27 09:15:00,404044.85771731986,337873.5624947099,66171.29522260994
2021-10-28 09:15:00,397767.71392749995,331596.41870489,66171.29522260994
2021-10-29 09:15:00,397804.01031026995,331632.71508766,66171.29522260994
2021-11-01 09:15:00,403539.17580106,402631.08053845004,908.0952626099461
2021-11-02 09:15:00,405050.1664086201,404142.07114601013,908.0952626099461
2021-11-03 09:15:00,405993.8749334,405085.77967079007,908.0952626099461
2021-11-04 18:00:00,410318.20790504996,346777.89323885,63540.31466619995
2021-11-08 09:15:00,412186.76725964004,348646.4525934401,63540.31466619995
2021-11-09 09:15:00,413961.14682099,350420.83215479006,63540.31466619995
2021-11-10 09:15:00,412927.90002942004,344704.2690364101,68223.63099300995
2021-11-11 09:15:00,410560.03687969997,342336.40588669,68223.63099300995
2021-11-12 09:15:00,411634.5282262201,343410.89723321015,68223.63099300995
2021-11-15 09:15:00,410408.9795288699,340991.95309221995,69417.02643664995
2021-11-16 09:15:00,409316.1644515199,339899.13801486994,69417.02643664995
2021-11-17 09:15:00,407203.70761874,337786.68118209,69417.02643664995
2021-11-18 09:15:00,402151.52548061014,335628.3882979802,66523.13718262994
2021-11-22 09:15:00,395003.36306104995,328480.22587842,66523.13718262994
2021-11-23 09:15:00,400635.7901976099,400003.10296498,632.6872326299344
2021-11-24 09:15:00,402213.76864633977,334093.94809055986,68119.82055577994
2021-11-25 09:15:00,404592.82953148,336473.00897570007,68119.82055577994
2021-11-26 09:15:00,395354.54902469995,327234.72846892005,68119.82055577994
2021-11-29 09:15:00,390101.19267313,325935.5844595801,64165.60821354994
2021-11-30 09:15:00,391313.86281428003,327148.2546007301,64165.60821354994
2021-12-01 09:15:00,393737.2970628299,329571.68884927995,64165.60821354994
2021-12-02 09:15:00,397235.24797594,332195.40793248004,65039.84004345994
2021-12-03 09:15:00,398464.03970649,333424.19966303004,65039.84004345994
2021-12-06 09:15:00,393975.0486008499,328935.20855738997,65039.84004345994
2021-12-07 09:15:00,399030.19500029,335256.10315930005,63774.09184098994
2021-12-08 09:15:00,403255.65479021985,339481.5629492299,63774.09184098994
2021-12-09 09:15:00,405444.01058690005,341669.9187459101,63774.09184098994
2021-12-10 09:15:00,407757.52388533985,342074.49885692995,65683.02502840993
2021-12-13 09:15:00,406200.72655341995,405870.70152501,330.0250284099311
2021-12-14 09:15:00,405010.59083820984,404680.56580979994,330.0250284099311
2021-12-15 09:15:00,403335.4040106398,338764.3499404299,64571.05407020992
2021-12-16 09:15:00,400677.7043400099,336106.6502698,64571.05407020992
2021-12-17 09:15:00,394502.4330833499,329931.37901314,64571.05407020992
2021-12-20 09:15:00,384298.2419623498,323243.6966885399,61054.54527380992
2021-12-21 09:15:00,387803.2361826499,326748.69090884,61054.54527380992
2021-12-22 09:15:00,391812.3394521701,330757.7941783602,61054.54527380992
2021-12-23 09:15:00,395320.0483947,334893.06420439004,60426.98419030992
2021-12-24 09:15:00,392619.1773592098,332192.19316889986,60426.98419030992
2021-12-27 09:15:00,393971.0236024199,333544.03941210994,60426.98419030992
2021-12-28 09:15:00,398965.9635573399,340948.74083693,58017.22272040992
2021-12-29 09:15:00,400167.92273152986,342150.70001111994,58017.22272040992
2021-12-30 09:15:00,401416.88612866984,343399.6634082599,58017.22272040992
2021-12-31 09:15:00,405531.21245854977,404280.63978813984,1250.5726704099216
2022-01-03 09:15:00,410028.09367464966,408777.52100423974,1250.5726704099216
2022-01-04 09:15:00,412493.9268731299,411243.35420272,1250.5726704099216
2022-01-05 09:15:00,414458.9842493799,352080.6240947,62378.360154679925
2022-01-06 09:15:00,413690.39736806,351312.0372133801,62378.360154679925
2022-01-07 09:15:00,415060.85458089993,352682.49442622,62378.360154679925
2022-01-10 09:15:00,419844.5704492097,360714.4917684298,59130.07868077992
2022-01-11 09:15:00,420226.4817503299,361096.40306955,59130.07868077992
2022-01-12 09:15:00,423063.0829401799,363933.0042594,59130.07868077992
2022-01-13 09:15:00,425226.10523492977,362916.61405034986,62309.49118457992
2022-01-14 09:15:00,427672.9161628898,365363.4249783099,62309.49118457992
2022-01-17 09:15:00,430468.10941445996,368158.61822988006,62309.49118457992
2022-01-18 09:15:00,424007.8454896501,359941.22305677016,64066.62243287992
2022-01-19 09:15:00,424460.4587227899,360393.83628990996,64066.62243287992
2022-01-20 09:15:00,423304.4199843899,422134.79755151,1169.6224328799217
2022-01-21 09:15:00,415797.49447533995,354301.05117973004,61496.44329560992
2022-01-24 09:15:00,401857.6977907799,340361.25449516997,61496.44329560992
2022-01-25 09:15:00,406624.31148189,345127.8681862801,61496.44329560992
2022-01-27 09:15:00,404705.32270767976,347484.57681954984,57220.74588812992
2022-01-28 09:15:00,407422.8599070099,350202.11401887995,57220.74588812992
2022-01-31 09:15:00,410826.2477168899,353605.50182875997,57220.74588812992
2022-02-01 09:15:00,414520.21248365997,360465.22515834006,54054.98732531992
2022-02-02 09:15:00,420281.52977833996,366226.54245302005,54054.98732531992
2022-02-03 09:15:00,421067.33649645996,367012.34917114006,54054.98732531992
2022-02-04 09:15:00,419028.31934434007,357875.2399612201,61153.07938311992
2022-02-07 09:15:00,417309.96109111997,356156.88170800003,61153.07938311992
2022-02-08 09:15:00,414105.60233003995,352952.52294692,61153.07938311992
2022-02-09 09:15:00,415543.01000804995,355124.38446807006,60418.62553997992
2022-02-10 09:15:00,415744.62702165,415507.6514316701,236.9755899799202
2022-02-11 09:15:00,409893.23134119,409656.2557512101,236.9755899799202
2022-02-14 09:15:00,395356.10463294986,337203.39423778997,58152.71039515992
2022-02-15 09:15:00,402672.2410775099,344519.53068235,58152.71039515992
2022-02-16 09:15:00,403245.59603006,345092.8856349001,58152.71039515992
2022-02-17 09:15:00,401477.00419109996,340941.92202811,60535.08216298992
2022-02-18 09:15:00,398219.87355553993,337684.79139255,60535.08216298992
2022-02-21 09:15:00,391258.50691991986,330723.4247569299,60535.08216298992
2022-02-22 09:15:00,385038.62637154997,327246.83899811003,57791.787373439925
2022-02-23 09:15:00,389093.97672743985,331302.1893539999,57791.787373439925
2022-02-24 09:15:00,370299.3008469999,312507.51347356,57791.787373439925
2022-02-25 09:15:00,382888.16953891004,324461.84970159014,58426.31983731993
2022-02-28 09:15:00,386873.4087292899,328447.08889197,58426.31983731993
2022-03-02 09:15:00,388499.3601301799,330073.04029285995,58426.31983731993
2022-03-03 09:15:00,387231.7691245,386561.44938718004,670.3197373199291
2022-03-04 09:15:00,381802.18432736985,381131.8645900499,670.3197373199291
2022-03-07 09:15:00,376033.25131903985,375362.9315817199,670.3197373199291
2022-03-08 09:15:00,380416.58854178,316831.4388184001,63585.14972337993
2022-03-09 09:15:00,386244.0808496598,322658.9311262799,63585.14972337993
2022-03-10 09:15:00,388754.73525206017,325169.58552868024,63585.14972337993
2022-03-11 09:15:00,392440.0386764399,327705.38729377,64734.65138266993
2022-03-14 09:15:00,393019.43925222,328284.78786955005,64734.65138266993
2022-03-15 09:15:00,389089.5307931398,324354.8794104699,64734.65138266993
2022-03-16 09:15:00,394350.84681186994,329271.58069426,65079.26611760993
2022-03-17 09:15:00,397400.09051368985,332320.82439607993,65079.26611760993
2022-03-21 09:15:00,396576.35737673996,331497.09125913004,65079.26611760993
2022-03-22 09:15:00,397101.43311179,334449.72287016007,62651.71024162993
2022-03-23 09:15:00,396500.903842,333849.1936003701,62651.71024162993
2022-03-24 09:15:00,397019.9012369401,396999.94094531017,19.960291629933636
2022-03-25 09:15:00,396350.33872037,329859.62022852007,66490.71849184994
2022-03-28 09:15:00,394571.38827333006,328080.6697814801,66490.71849184994
2022-03-29 09:15:00,397089.3565854699,330598.63809361996,66490.71849184994
2022-03-30 09:15:00,399652.6790511502,332151.68872730026,67500.99032384994
2022-03-31 09:15:00,400623.6804521699,333122.69012831995,67500.99032384994
2022-04-01 09:15:00,407328.09378016,339827.10345631005,67500.99032384994
2022-04-04 09:15:00,415005.8290985098,353690.10534533986,61315.723753169936
2022-04-05 09:15:00,419816.34397807997,358500.62022491003,61315.723753169936
2022-04-06 09:15:00,420971.14850830985,359655.4247551399,61315.723753169936
2022-04-07 09:15:00,418937.17149613996,357686.24700659,61250.924489549936
2022-04-08 09:15:00,422258.8487296699,361007.92424011993,61250.924489549936
2022-04-11 09:15:00,425788.3255084999,364537.40101895,61250.924489549936
2022-04-12 09:15:00,421292.75203906995,358976.69630139,62316.05573767993
2022-04-13 09:15:00,422872.6083629101,422743.40272523015,129.20563767993008
2022-04-18 09:15:00,420995.35174147005,420866.1461037901,129.20563767993008
2022-04-19 09:15:00,416464.4915936199,353888.95904727,62575.532546349925
2022-04-20 09:15:00,417901.3097229599,355325.77717660996,62575.532546349925
2022-04-21 09:15:00,423356.5342700598,360781.00172370987,62575.532546349925
2022-04-22 09:15:00,421235.9646511,363067.52564296004,58168.439008139925
2022-04-25 09:15:00,415467.2130864599,357298.77407831996,58168.439008139925
2022-04-26 09:15:00,419086.2792876499,360917.84027950995,58168.439008139925
2022-04-27 09:15:00,416527.79381672986,359757.18141992996,56770.61239679992
2022-04-28 09:15:00,419124.88034775987,362354.26795095997,56770.61239679992
2022-04-29 09:15:00,417042.4792434698,360271.8668466699,56770.61239679992
2022-05-02 09:15:00,414610.8716613997,355664.4505981898,58946.42106320992
2022-05-04 09:15:00,406782.7293737299,347836.30831051996,58946.42106320992
2022-05-05 09:15:00,406289.4282771899,347343.00721397996,58946.42106320992
2022-05-06 09:15:00,399725.37861464993,398700.10755144,1025.271063209926
2022-05-09 09:15:00,393856.4520584499,392831.18099524,1025.271063209926
2022-05-10 09:15:00,388767.59963939997,387742.32857619005,1025.271063209926
2022-05-11 09:15:00,385857.62185384985,337698.4488503399,48159.173003509924
2022-05-12 09:15:00,379854.91471831,331695.74171480007,48159.173003509924
2022-05-13 09:15:00,382562.35546209,334403.18245858006,48159.173003509924
2022-05-16 09:15:00,388667.8929086799,336945.13559739996,51722.75731127992
2022-05-17 09:15:00,397730.77211435995,346008.01480308,51722.75731127992
2022-05-18 09:15:00,399244.7575164801,347522.00020520017,51722.75731127992
2022-05-19 09:15:00,390350.52380888985,341353.4886631799,48997.035145709924
2022-05-20 09:15:00,397760.91609794996,348763.88095224,48997.035145709924
2022-05-23 09:15:00,396453.8671582499,347456.83201253996,48997.035145709924
2022-05-24 09:15:00,392272.50389342,349563.79184572,42708.712047699926
2022-05-25 09:15:00,383123.20949687995,340414.49744918,42708.712047699926
2022-05-26 09:15:00,387250.62087087985,386394.9088231799,855.7120476999262
2022-05-27 09:15:00,391607.94817714003,344669.2486134401,46938.69956369993
2022-05-30 09:15:00,399777.7324257798,352839.03286207985,46938.69956369993
2022-05-31 09:15:00,400864.2332028999,353925.5336392,46938.69956369993
2022-06-01 09:15:00,402943.88579194,356855.21259520005,46088.673196739925
2022-06-02 09:15:00,405530.5682591999,359441.89506246,46088.673196739925
2022-06-03 09:15:00,401373.4761321,355284.80293536006,46088.673196739925
2022-06-06 09:15:00,400425.90078099,354772.9671281201,45652.93365286993
2022-06-07 09:15:00,398480.3229914999,352827.38933862996,45652.93365286993
2022-06-08 09:15:00,397245.2180463799,351592.28439350997,45652.93365286993
2022-06-09 09:15:00,398217.07440147,350941.2785436001,47275.795857869925
2022-06-10 09:15:00,395287.34438731,348011.5485294401,47275.795857869925
2022-06-13 09:15:00,384053.44874454994,336777.65288668004,47275.795857869925
2022-06-14 09:15:00,383674.0623489198,340399.9690360899,43274.09331282993
2022-06-15 09:15:00,384809.12190878985,383929.52859595994,879.5933128299293
2022-06-16 09:15:00,374997.5309147398,374117.9376019099,879.5933128299293
2022-06-17 09:15:00,370330.75826692977,328184.19627173984,42146.56199518993
2022-06-20 09:15:00,362021.4380064598,319874.87601126987,42146.56199518993
2022-06-21 09:15:00,372400.58331086976,330254.0213156798,42146.56199518993
2022-06-22 09:15:00,367994.5738519098,323084.44531182986,44910.128540079924
2022-06-23 09:15:00,370881.49788029975,325971.3693402198,44910.128540079924
2022-06-24 09:15:00,375236.8276545199,330326.69911443995,44910.128540079924
2022-06-27 09:15:00,379368.8069223099,335267.88674606,44100.92017624992
2022-06-28 09:15:00,380450.29627529,336349.3760990401,44100.92017624992
2022-06-29 09:15:00,378942.21999510005,334841.2998188501,44100.92017624992
2022-06-30 09:15:00,376872.01291887986,331712.6927494899,45159.320169389925
2022-07-01 09:15:00,378372.4809855799,333213.16081618995,45159.320169389925
2022-07-04 09:15:00,380941.42468095,335782.10451156006,45159.320169389925
